time/fps,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/std,train/learning_rate,train/entropy_loss,train/n_updates,train/clip_range,train/policy_gradient_loss,train/loss,train/explained_variance,train/value_loss,train/approx_kl,train/clip_fraction
454,1230848,200,2709,601,-159.1812464,0.294676304,0.0003,-0.200221874,6000,0.2,-0.000540489,1.529810905,0.98919893,5.030579368,0.00543181,0.04375
454,1232896,200,2714,602,-155.3272663,0.293033808,0.0003,-0.194315768,6010,0.2,-0.005599122,0.209534526,0.997164049,0.678666303,0.013072794,0.125195313
454,1234944,200,2719,603,-161.090548,0.295330018,0.0003,-0.194672628,6020,0.2,-6.86E-05,0.256177098,0.997351001,1.005852291,0.013923626,0.109326172
454,1236992,200,2723,604,-161.1898153,0.294727147,0.0003,-0.198550512,6030,0.2,0.002633071,3.065559387,0.988151911,4.297323967,0.015970657,0.128173828
454,1239040,200,2728,605,-169.7234538,0.295927137,0.0003,-0.199028226,6040,0.2,-0.008502269,0.052930899,0.989596761,4.215131282,0.011235177,0.113964844
454,1241088,200,2732,606,-175.8868708,0.288947493,0.0003,-0.190294901,6050,0.2,-0.00177672,0.028216161,0.9979877,0.909358661,0.007854265,0.082714844
454,1243136,200,2737,607,-173.6439399,0.287520051,0.0003,-0.17458014,6060,0.2,0.000664563,1.521851301,0.989339652,3.736222484,0.009870326,0.075634766
454,1245184,200,2741,608,-172.772412,0.286650807,0.0003,-0.170878779,6070,0.2,-0.000957468,0.133746594,0.981547542,11.55030159,0.006765964,0.069091797
454,1247232,200,2746,609,-166.903523,0.285046935,0.0003,-0.165846947,6080,0.2,0.0045228,5.681344986,0.990508298,4.695238792,0.013461221,0.151318359
454,1249280,200,2751,610,-166.6807065,0.285163939,0.0003,-0.162884311,6090,0.2,-0.004352797,13.66249752,0.989912056,15.32703145,0.017769657,0.1
454,1251328,200,2755,611,-175.0332345,0.287108392,0.0003,-0.168489837,6100,0.2,-0.000752482,0.584543109,0.992204104,5.558370281,0.023007972,0.081005859
454,1253376,200,2760,612,-179.7381799,0.287411243,0.0003,-0.171083826,6110,0.2,-0.000693641,0.328349024,0.997087802,1.74506988,0.029555697,0.163867188
454,1255424,200,2764,613,-180.8995831,0.285295278,0.0003,-0.166527871,6120,0.2,0.000128015,0.623809636,0.992613607,2.92627716,0.017885007,0.084228516
454,1257472,200,2769,614,-182.0087371,0.286707133,0.0003,-0.165426316,6130,0.2,0.000282808,0.154854804,0.992332644,3.52217411,0.013280322,0.120458984
453,1259520,200,2774,615,-174.9588915,0.288157344,0.0003,-0.17078609,6140,0.2,0.002740703,0.281985104,0.977050707,5.175027326,0.037830234,0.122119141
453,1261568,200,2778,616,-173.9609387,0.288441777,0.0003,-0.175775338,6150,0.2,0.004678767,0.134311169,0.980308516,3.429240067,0.024214622,0.130224609
454,1263616,200,2782,617,-170.9997244,0.286144704,0.0003,-0.173690183,6160,0.2,-0.001636534,0.324605018,0.993599155,4.770541611,0.005280455,0.111816406
454,1265664,200,2786,618,-174.4945556,0.282324523,0.0003,-0.160626014,6170,0.2,-0.003152993,0.053994477,0.994903905,0.729225676,0.01848415,0.152392578
454,1267712,200,2791,619,-173.1664232,0.287919402,0.0003,-0.162945816,6180,0.2,-0.000897109,0.027685851,0.997859565,0.725355651,0.013863757,0.167822266
454,1269760,200,2795,620,-165.0067632,0.288641244,0.0003,-0.175648114,6190,0.2,-0.000856049,2.343273163,0.981163157,13.29649479,0.007011812,0.139111328
454,1271808,200,2800,621,-158.9522639,0.293351024,0.0003,-0.185922221,6200,0.2,0.000670631,0.208070412,0.979367865,3.292701129,0.01842345,0.220410156
454,1273856,200,2805,622,-149.4342143,0.294484794,0.0003,-0.195847182,6210,0.2,-0.000714007,-0.010701532,0.995643737,1.81918339,0.015169439,0.128710938
454,1275904,200,2810,623,-147.1837127,0.300222725,0.0003,-0.206783631,6220,0.2,0.002528064,0.018168477,0.99643826,0.444785006,0.021469798,0.168847656
454,1277952,200,2814,624,-144.9548808,0.295378178,0.0003,-0.207163578,6230,0.2,-0.002948924,0.512633324,0.994860268,2.861896247,0.013546014,0.156152344
454,1280000,200,2819,625,-147.5106774,0.297622919,0.0003,-0.20313315,6240,0.2,-0.000674097,0.069230087,0.992441436,0.775567323,0.07119784,0.198486328
454,1282048,200,2823,626,-146.6664157,0.295950115,0.0003,-0.204079195,6250,0.2,-0.004678951,0.21687077,0.992702725,2.884489945,0.012002765,0.113525391
454,1284096,200,2828,627,-150.3357221,0.292587608,0.0003,-0.195842493,6260,0.2,-0.004303497,0.989175856,0.990769224,2.18239968,0.011293051,0.120654297
454,1286144,200,2832,628,-153.0257636,0.292712778,0.0003,-0.189723619,6270,0.2,0.000628393,1.693090796,0.989536022,5.78190914,0.013597844,0.104101563
454,1288192,200,2837,629,-154.7887852,0.292270571,0.0003,-0.187973347,6280,0.2,0.006298571,0.092891887,0.987461165,1.124861965,0.027631097,0.175292969
454,1290240,200,2841,630,-159.589043,0.289749056,0.0003,-0.183935484,6290,0.2,-0.002730022,0.199501932,0.99264858,5.083543596,0.011857098,0.116943359
454,1292288,200,2846,631,-161.2441475,0.291236937,0.0003,-0.182293091,6300,0.2,0.001342125,0.071548797,0.998423776,0.731898264,0.013984926,0.159277344
453,1294336,200,2851,632,-172.174676,0.289912224,0.0003,-0.183858033,6310,0.2,0.001648189,0.535488129,0.982311882,4.189561093,0.02114417,0.130957031
454,1296384,200,2854,633,-176.1760011,0.28992191,0.0003,-0.179550253,6320,0.2,-0.002231517,0.094215013,0.998255972,0.550402814,0.00841003,0.177490234
454,1298432,200,2859,634,-181.917454,0.291729659,0.0003,-0.182339915,6330,0.2,-0.001870784,0.046194557,0.999606805,0.268211314,0.020091124,0.234667969
454,1300480,200,2864,635,-176.4511666,0.294672489,0.0003,-0.189907227,6340,0.2,-0.003570963,0.129220307,0.992054888,2.418854156,0.027033534,0.114013672
454,1302528,200,2868,636,-178.6616466,0.299818933,0.0003,-0.20581914,6350,0.2,-0.002889817,0.043424573,0.998142445,0.670985927,0.020207435,0.227050781
454,1304576,200,2873,637,-173.3079372,0.299603701,0.0003,-0.214444568,6360,0.2,-0.000911002,3.921844721,0.989123751,14.24674994,0.010759324,0.085351563
453,1306624,200,2878,638,-173.0057535,0.30414626,0.0003,-0.219243296,6370,0.2,0.004392706,0.042048566,0.99906677,0.200541948,0.017684948,0.189990234
453,1308672,200,2882,639,-168.0052643,0.304829568,0.0003,-0.22884685,6380,0.2,-0.002852926,0.248585165,0.973136615,5.626257989,0.003333355,0.040917969
453,1310720,200,2887,640,-169.0299165,0.302004874,0.0003,-0.226444767,6390,0.2,3.32E-05,0.025917888,0.987705125,1.816591887,0.015960224,0.193603516
454,1312768,200,2891,641,-165.2479387,0.303224623,0.0003,-0.223163228,6400,0.2,-0.00101694,0.09449061,0.994696593,1.965607671,0.009713732,0.146337891
454,1314816,200,2895,642,-156.5371614,0.303294897,0.0003,-0.225378546,6410,0.2,-0.002141662,0.642285109,0.99040871,1.373329322,0.007314835,0.129541016
453,1316864,200,2900,643,-154.319106,0.299072146,0.0003,-0.219230347,6420,0.2,0.003008952,0.026574442,0.987681282,0.946045335,0.029961064,0.268066406
453,1318912,200,2905,644,-148.5252475,0.297601521,0.0003,-0.20980526,6430,0.2,0.001573701,0.153172627,0.990662874,3.373545414,0.005326455,0.065478516
453,1320960,200,2909,645,-154.2817204,0.296917737,0.0003,-0.208101195,6440,0.2,-0.000166112,0.025430914,0.992780748,0.617784347,0.033182256,0.174072266
453,1323008,200,2914,646,-152.47385,0.296266496,0.0003,-0.204360229,6450,0.2,-0.001777096,1.848356724,0.993337874,5.695277072,0.007190881,0.086328125
453,1325056,200,2919,647,-149.4960218,0.296339422,0.0003,-0.201968713,6460,0.2,-0.002076048,0.08105018,0.995604809,0.783222223,0.018680144,0.10859375
453,1327104,200,2923,648,-152.1130276,0.295712322,0.0003,-0.202457728,6470,0.2,-0.000289259,0.02756504,0.988080849,0.984010843,0.007691625,0.162646484
453,1329152,200,2928,649,-153.8302113,0.294957727,0.0003,-0.198147476,6480,0.2,-0.00203469,0.110576004,0.995766975,2.967576761,0.004222385,0.081201172
453,1331200,200,2932,650,-148.9983505,0.29461655,0.0003,-0.197547324,6490,0.2,-0.002473267,7.796141624,0.981636461,8.315266448,0.005001097,0.067578125
453,1333248,200,2937,651,-152.6442224,0.29802528,0.0003,-0.20285104,6500,0.2,0.003034111,0.075252466,0.986819334,1.556836384,0.012605261,0.105712891
453,1335296,200,2941,652,-162.0622931,0.297975153,0.0003,-0.209046973,6510,0.2,0.002025289,9.054183006,0.992720043,8.223790845,0.003155329,0.125585938
453,1337344,200,2946,653,-162.5544033,0.301350445,0.0003,-0.211483815,6520,0.2,-0.001625954,0.04188779,0.990721797,1.46194517,0.009947771,0.076757813
454,1339392,200,2950,654,-167.3713044,0.303111345,0.0003,-0.224658129,6530,0.2,-0.003185386,1.423559785,0.987818177,3.063308292,0.012198665,0.109228516
454,1341440,200,2954,655,-165.2013746,0.302655935,0.0003,-0.224193859,6540,0.2,-0.006941332,0.452635288,0.986685539,14.41824311,0.011704813,0.089355469
454,1343488,200,2959,656,-172.7464336,0.301729441,0.0003,-0.2232024,6550,0.2,-0.003303522,4.307433605,0.99015918,7.3227034,0.007209321,0.074755859
454,1345536,200,2962,657,-181.410943,0.301025867,0.0003,-0.218548132,6560,0.2,-0.002090353,3.734198093,0.983002169,11.84758674,0.011287974,0.076708984
454,1347584,200,2967,658,-185.1812411,0.300917208,0.0003,-0.217837456,6570,0.2,0.000943614,1.086868763,0.990974732,3.236220094,0.004255773,0.106738281
454,1349632,200,2972,659,-190.8898642,0.302843809,0.0003,-0.22042272,6580,0.2,-0.00227369,4.908946991,0.994050543,9.292171869,0.002335675,0.038037109
454,1351680,200,2976,660,-194.0357265,0.302390665,0.0003,-0.22496673,6590,0.2,0.002028884,0.147499442,0.995099722,2.489400698,0.009843707,0.105957031
454,1353728,200,2980,661,-189.9261859,0.302162707,0.0003,-0.223001982,6600,0.2,-0.002786728,1.648119688,0.989431973,4.331438101,0.012805376,0.085449219
454,1355776,200,2985,662,-193.6294739,0.297779888,0.0003,-0.215277466,6610,0.2,0.003859043,0.256301194,0.997208871,0.849132746,0.018439978,0.137744141
454,1357824,200,2989,663,-187.8748569,0.300399303,0.0003,-0.213173477,6620,0.2,0.00420601,1.283917546,0.997735788,0.976415365,0.017512206,0.167285156
454,1359872,200,2994,664,-182.9743223,0.30118838,0.0003,-0.216927002,6630,0.2,0.004418202,1.61281395,0.991658861,1.92855359,0.015555491,0.172851563
454,1361920,200,2998,665,-177.5728172,0.297987819,0.0003,-0.215591304,6640,0.2,0.000843407,0.068240292,0.996728467,1.065303495,0.014938341,0.114990234
454,1363968,200,3003,666,-178.8253995,0.298157424,0.0003,-0.209444135,6650,0.2,0.004537215,0.116723843,0.994492448,1.629853446,0.008377079,0.090625
454,1366016,200,3008,667,-173.6579377,0.29333666,0.0003,-0.202119409,6660,0.2,-0.002303038,0.013323531,0.99660998,0.583373535,0.018034305,0.111083984
454,1368064,200,3012,668,-172.9734744,0.294677734,0.0003,-0.19624167,6670,0.2,0.002685778,0.393172801,0.99088601,3.735184734,0.012025899,0.197607422
454,1370112,200,3017,669,-170.5693511,0.29644075,0.0003,-0.199770484,6680,0.2,-0.002557532,0.079304315,0.995744329,1.931775739,0.014526608,0.075292969
454,1372160,200,3021,670,-166.108929,0.296540797,0.0003,-0.203966164,6690,0.2,-0.002486137,7.267271519,0.948496602,39.0238758,0.004779171,0.043359375
454,1374208,200,3026,671,-171.4298175,0.289467871,0.0003,-0.194276897,6700,0.2,-0.001314277,0.063505866,0.992527571,1.704986291,0.023622839,0.128369141
454,1376256,200,3030,672,-167.5627233,0.290218532,0.0003,-0.181238529,6710,0.2,0.007389937,35.44198227,0.90167512,130.5061037,0.003706817,0.300195313
454,1378304,200,3035,673,-171.2239157,0.290869564,0.0003,-0.182783894,6720,0.2,-0.00244033,1.258073449,0.942648627,46.74167105,0.002218707,0.040332031
453,1380352,200,3040,674,-176.2387699,0.290246725,0.0003,-0.182944117,6730,0.2,-0.004625244,31.44062424,0.949893009,55.58964781,0.005286992,0.025537109
454,1382400,200,3044,675,-170.0433374,0.288916767,0.0003,-0.179321085,6740,0.2,0.001581915,1.780387759,0.982778385,6.042180989,0.007147733,0.072070313
454,1384448,200,3049,676,-169.9717931,0.288354576,0.0003,-0.176097989,6750,0.2,0.005958337,0.079433687,0.994179592,0.804661744,0.015752528,0.200585938
454,1386496,200,3053,677,-169.0282934,0.284919918,0.0003,-0.169535324,6760,0.2,0.000396228,0.344009697,0.991662147,1.59174857,0.009073766,0.118164063
454,1388544,200,3058,678,-164.721082,0.27911821,0.0003,-0.155145863,6770,0.2,0.00019788,0.012355372,0.998075694,0.605958392,0.023493756,0.149755859
454,1390592,200,3062,679,-173.9764122,0.274816394,0.0003,-0.136827611,6780,0.2,0.003375785,0.011640348,0.999488344,0.2299946,0.012644757,0.173828125
453,1392640,200,3067,680,-177.3260749,0.274776965,0.0003,-0.127985842,6790,0.2,-0.005079977,3.313821077,0.997489948,3.394449993,0.025440667,0.091601563
453,1394688,200,3072,681,-168.2603447,0.269795716,0.0003,-0.118310175,6800,0.2,-0.000202013,0.118634365,0.99776595,1.481481969,0.006878878,0.072509766
453,1396736,200,3077,682,-176.7523184,0.263773352,0.0003,-0.09892852,6810,0.2,0.000349216,0.02656452,0.991082696,0.883704904,0.013638441,0.104833984
453,1398784,200,3082,683,-180.8417448,0.264811128,0.0003,-0.087727391,6820,0.2,-0.000294763,0.191673428,0.996156421,1.22856269,0.019330751,0.153369141
453,1400832,200,3086,684,-177.5022085,0.26453957,0.0003,-0.089752527,6830,0.2,-0.001013184,0.752134681,0.975473529,5.86922037,0.007986032,0.056982422
453,1402880,200,3091,685,-181.3759509,0.263269514,0.0003,-0.08496311,6840,0.2,0.004401397,4.121860504,0.980423553,6.65466557,0.02863938,0.166601563
453,1404928,200,3096,686,-178.943689,0.262726992,0.0003,-0.082135886,6850,0.2,-0.001083409,0.096954197,0.992042465,6.773589647,0.008841837,0.096533203
453,1406976,200,3101,687,-180.1269946,0.264428198,0.0003,-0.08459911,6860,0.2,0.000111695,0.020638026,0.99749057,1.0500407,0.012361376,0.15234375
453,1409024,200,3105,688,-180.5627895,0.268256426,0.0003,-0.094082101,6870,0.2,-0.000600448,0.114151925,0.995019822,1.172948174,0.010086854,0.089306641
453,1411072,200,3109,689,-172.8304229,0.266732365,0.0003,-0.101100891,6880,0.2,-0.002614593,0.127106443,0.995308242,0.962089995,0.014035753,0.171386719
453,1413120,200,3114,690,-178.6394768,0.265586197,0.0003,-0.096180758,6890,0.2,0.001595345,0.032155469,0.986304592,2.146803253,0.007115112,0.134863281
453,1415168,200,3118,691,-198.5019997,0.265853077,0.0003,-0.093754698,6900,0.2,-0.00381131,3.838826895,0.908262715,45.85750548,0.00562971,0.030371094
453,1417216,200,3123,692,-204.0123576,0.265973866,0.0003,-0.09431133,6910,0.2,-0.005569943,60.50935364,0.931837343,137.5957824,0.004233504,0.022021484
453,1419264,200,3127,693,-199.7925961,0.266047657,0.0003,-0.094745497,6920,0.2,-0.004385448,49.73757172,0.949827299,180.2371828,0.002636702,0.009521484
453,1421312,200,3131,694,-208.7243948,0.264392883,0.0003,-0.09271334,6930,0.2,-0.00043721,0.06911318,0.962854419,8.704381536,0.013588551,0.098242188
454,1423360,200,3134,695,-199.195918,0.264330626,0.0003,-0.088206987,6940,0.2,-0.000869821,69.01486206,0.923295513,116.5950926,0.004333222,0.018457031
454,1425408,200,3139,696,-215.1395551,0.259437323,0.0003,-0.080213949,6950,0.2,0.002686326,0.145469755,0.985680475,1.77167244,0.028007876,0.201171875
454,1427456,200,3142,697,-215.2183309,0.259670019,0.0003,-0.070515508,6960,0.2,0.001511701,41.88334656,0.938316096,180.2017,0.004728383,0.046484375
454,1429504,200,3146,698,-217.6637603,0.260220826,0.0003,-0.070827396,6970,0.2,-0.003789168,11.55383492,0.985410642,27.35288586,0.007554033,0.056542969
454,1431552,200,3150,699,-212.6201303,0.259562552,0.0003,-0.072308006,6980,0.2,-0.004615503,56.92860794,0.955438334,74.92349327,0.004803721,0.037011719
454,1433600,200,3155,700,-201.201557,0.270268351,0.0003,-0.093149829,6990,0.2,0.004543593,0.088848263,0.997943978,0.316053757,0.047111474,0.258056641
454,1435648,200,3158,701,-182.3213992,0.269029617,0.0003,-0.108330603,7000,0.2,0.008899944,0.563691556,0.938964218,11.58129703,0.025522977,0.180419922
454,1437696,200,3161,702,-183.9609035,0.263209641,0.0003,-0.095435418,7010,0.2,0.001452001,0.24721539,0.986620152,1.867508197,0.009909184,0.082519531
454,1439744,200,3165,703,-187.7560467,0.263321489,0.0003,-0.083831052,7020,0.2,-0.004201461,32.78871155,0.926405855,138.5024902,0.002212289,0.043798828
454,1441792,200,3170,704,-177.9621874,0.260214776,0.0003,-0.080013125,7030,0.2,0.001774218,0.222609833,0.985375447,2.178065782,0.010147918,0.080712891
454,1443840,200,3175,705,-183.6355018,0.262176067,0.0003,-0.076664224,7040,0.2,0.002647955,0.262657225,0.99444066,0.784396117,0.008806724,0.119140625
454,1445888,200,3179,706,-164.6071687,0.259651482,0.0003,-0.07601896,7050,0.2,-0.001631955,0.165079162,0.999285449,0.321901495,0.014140999,0.124414063
454,1447936,200,3184,707,-159.8460394,0.255999595,0.0003,-0.06476321,7060,0.2,0.000912866,0.10633561,0.991655161,1.438437374,0.014384366,0.140429688
454,1449984,200,3189,708,-161.2401975,0.255496979,0.0003,-0.055840511,7070,0.2,0.000602856,0.112497777,0.961953275,8.00742633,0.005632213,0.069091797
454,1452032,200,3193,709,-161.191869,0.253351837,0.0003,-0.052454647,7080,0.2,3.41E-05,0.353766501,0.991959007,1.876427049,0.015510321,0.109472656
454,1454080,200,3198,710,-162.3857576,0.258938104,0.0003,-0.057488162,7090,0.2,0.001152965,0.100942768,0.999548896,0.325007598,0.010263349,0.158056641
454,1456128,200,3202,711,-155.6112368,0.262439489,0.0003,-0.075664682,7100,0.2,-0.002433451,0.05330627,0.999734207,0.179158161,0.015548799,0.127929688
454,1458176,200,3207,712,-147.8580888,0.260269374,0.0003,-0.077370547,7110,0.2,0.000417702,0.119635135,0.98884072,0.962364427,0.008880572,0.191796875
454,1460224,200,3212,713,-139.603809,0.26430276,0.0003,-0.08093368,7120,0.2,0.005063296,0.015388298,0.9982251,0.233979232,0.040485356,0.240966797
454,1462272,200,3216,714,-140.9013297,0.265520185,0.0003,-0.092132127,7130,0.2,0.001358464,0.055511236,0.998532521,0.150742377,0.010698981,0.168310547
454,1464320,200,3221,715,-136.1009749,0.267672062,0.0003,-0.098519355,7140,0.2,-0.002027563,0.347633213,0.997645502,1.657360419,0.005101287,0.123193359
454,1466368,200,3225,716,-139.0983136,0.265704334,0.0003,-0.097603674,7150,0.2,-0.000897978,0.011553473,0.984284747,1.619679679,0.005195413,0.102929688
454,1468416,200,3229,717,-138.4935529,0.26778385,0.0003,-0.095853567,7160,0.2,-0.00035242,0.067228705,0.99679422,0.971391144,0.008993362,0.079150391
454,1470464,200,3234,718,-138.3064179,0.269742131,0.0003,-0.107846614,7170,0.2,-0.000888299,0.037089206,0.998479383,0.564969505,0.010737907,0.099072266
454,1472512,200,3239,719,-145.4142544,0.270284325,0.0003,-0.107589247,7180,0.2,-0.001823777,0.137492627,0.998666226,0.313219989,0.011793459,0.127148438
454,1474560,200,3243,720,-149.2665076,0.271550745,0.0003,-0.112611811,7190,0.2,0.000280477,0.158723548,0.994521327,1.737815932,0.006585114,0.059472656
454,1476608,200,3248,721,-151.7359496,0.278047413,0.0003,-0.126099648,7200,0.2,0.001693417,0.041078672,0.999401453,0.31322641,0.023576967,0.151513672
454,1478656,200,3253,722,-156.7287572,0.276782185,0.0003,-0.136443164,7210,0.2,0.005560086,0.588898301,0.994529773,0.773128667,0.015046195,0.162353516
454,1480704,200,3257,723,-164.5273621,0.275071055,0.0003,-0.131283195,7220,0.2,-0.000152818,0.029490601,0.991190678,1.819039119,0.011127796,0.117724609
454,1482752,200,3261,724,-160.8774439,0.276408583,0.0003,-0.127442758,7230,0.2,-0.001760977,0.157577902,0.996163417,0.697906558,0.013815668,0.073242188
454,1484800,200,3266,725,-164.3556766,0.27737245,0.0003,-0.134511406,7240,0.2,0.003646007,0.180378005,0.985793173,2.534709349,0.009412641,0.143115234
454,1486848,200,3270,726,-162.0590147,0.276740432,0.0003,-0.135779695,7250,0.2,-0.003880886,0.214235276,0.997722163,0.908331448,0.014206296,0.126611328
454,1488896,200,3275,727,-166.3181069,0.277344137,0.0003,-0.13532603,7260,0.2,-0.000253843,2.387376785,0.993169761,1.963769366,0.048534654,0.177636719
